DATAFLOW,LAST UPDATE,freq,unit,nace_r2,lcstruct,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Malta,2020,15.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Malta,2021,16.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Malta,2022,17.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Malta,2023,18.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Malta,2024,19.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Netherlands,2020,37.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Netherlands,2021,38.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Netherlands,2022,40.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Netherlands,2023,43,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Netherlands,2024,45.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Norway,2020,49.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Norway,2021,53.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Norway,2022,54.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Norway,2023,51.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Norway,2024,53.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Poland,2020,10.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Poland,2021,11.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Poland,2022,12.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Poland,2023,14.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Poland,2024,17.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Portugal,2020,15.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Portugal,2021,15.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Portugal,2022,16.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Portugal,2023,17,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Portugal,2024,18.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Romania,2020,8.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Romania,2021,8.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Romania,2022,9.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Romania,2023,11,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Romania,2024,12.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Serbia,2020,6.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Serbia,2021,7.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Serbia,2022,8.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Serbia,2023,10,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Serbia,2024,11.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Sweden,2020,38,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Sweden,2021,40.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Sweden,2022,40.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Sweden,2023,38.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Sweden,2024,40.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Slovenia,2020,20.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Slovenia,2021,22,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Slovenia,2022,23.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Slovenia,2023,25.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Slovenia,2024,27.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Slovakia,2020,13.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Slovakia,2021,14.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Slovakia,2022,15.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Slovakia,2023,17.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Slovakia,2024,18.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Labour cost for LCI (compensation of employees plus taxes minus subsidies),Türkiye,2020,4.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Austria,2020,26.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Austria,2021,26.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Austria,2022,26.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Austria,2023,27.0,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Austria,2024,27.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Belgium,2020,23.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Belgium,2021,23.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Belgium,2022,23.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Belgium,2023,23,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Belgium,2024,23,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Bulgaria,2020,14,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Bulgaria,2021,13.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Bulgaria,2022,13.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Bulgaria,2023,13.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Bulgaria,2024,13.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Cyprus,2020,18.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Cyprus,2021,18.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Cyprus,2022,19.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Cyprus,2023,19.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Cyprus,2024,19.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Czechia,2020,26.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Czechia,2021,24.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Czechia,2022,24.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Czechia,2023,24.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Czechia,2024,24.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Germany,2020,22.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Germany,2021,22.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Germany,2022,23.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Germany,2023,23.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Germany,2024,23.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Denmark,2020,12.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Denmark,2021,12.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Denmark,2022,12.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Denmark,2023,12.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Denmark,2024,12.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Euro area - 19 countries  (2015-2022),2020,25,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Euro area - 19 countries  (2015-2022),2021,25,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Euro area - 19 countries  (2015-2022),2022,25.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Euro area - 19 countries  (2015-2022),2023,25.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Euro area - 19 countries  (2015-2022),2024,25.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Euro area – 20 countries (from 2023),2020,25,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Euro area – 20 countries (from 2023),2021,24.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Euro area – 20 countries (from 2023),2022,25.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Euro area – 20 countries (from 2023),2023,25.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Euro area – 20 countries (from 2023),2024,25.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Estonia,2020,25.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Estonia,2021,25.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Estonia,2022,25.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Estonia,2023,25.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Estonia,2024,25.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Greece,2020,20.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Greece,2021,19.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Greece,2022,19.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Greece,2023,19.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Greece,2024,20.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Spain,2020,26.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Spain,2021,26,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Spain,2022,25.6,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Spain,2023,26,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Spain,2024,26.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),European Union - 27 countries (from 2020),2020,24.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),European Union - 27 countries (from 2020),2021,24.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),European Union - 27 countries (from 2020),2022,24.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),European Union - 27 countries (from 2020),2023,24.8,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),European Union - 27 countries (from 2020),2024,24.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Finland,2020,19.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Finland,2021,17.6,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Finland,2022,17.7,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Finland,2023,17.8,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Finland,2024,17.2,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),France,2020,32.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),France,2021,31.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),France,2022,31.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),France,2023,31.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),France,2024,32.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Croatia,2020,11.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Croatia,2021,11.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Croatia,2022,11.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Croatia,2023,11.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Croatia,2024,11.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Hungary,2020,17.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Hungary,2021,16.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Hungary,2022,14.2,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Hungary,2023,13.9,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Hungary,2024,13.7,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Ireland,2020,12.1,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Ireland,2021,11.4,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Ireland,2022,18.5,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Ireland,2023,20,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Ireland,2024,20.3,,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Iceland,2020,21.2,d,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Iceland,2021,20.4,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Iceland,2022,20.6,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Iceland,2023,20.6,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Iceland,2024,20.7,p,
ESTAT:TPS00173(1.0),28/03/25 11:00:00,Annual,Euro,"Industry, construction and services (except public administration, defense, compulsory social security)",Share of non-wage costs (%),Italy,2020,28.1,,
